ASIN,star_rating,ratings,featureBullets,Overview
B0C5R37BLD,False,False,False,True
B0BS9VRY3S,False,False,False,True
B0C97H56RF,False,False,True,True
B09RT3NL2D,False,False,True,True
B0B3J9J9CK,False,False,True,True
B0BLKHWGK9,False,False,True,True
B0D9FZLJB9,False,False,True,True
B09F6DNB9Z,False,False,True,True
B07SMBCMGY,False,False,True,True
B092VKKY65,False,False,True,True
B0D2DMYDQB,False,False,True,True
B096KTWTXC,False,False,True,True
B07S7FQXB1,False,False,True,True
B079MB43GX,False,False,True,True
B078Y357S6,False,False,True,True
B0814PV49H,False,False,True,True
B00Z0NMFKU,False,False,True,True
B0D22BMJBL,False,False,True,True
B0D8YBCGV4,False,False,True,True
B0CQCRH42S,False,False,True,True
B0D3TNFL5L,False,False,True,True
B07L58D7MK,False,False,True,True
B07TBH79JM,False,False,True,True
B07L4PTRVQ,False,False,True,True
B08DNWNY1H,False,False,True,True
B0BQMRCMPJ,False,False,False,True
B07L4PTF76,False,False,True,True
B0BNNZ7N4D,False,False,True,True
B0BJ7NFTB8,False,False,True,True
B0D2DLBB37,False,False,True,True
B074W16PMG,False,False,True,True
B0CGQVRRXZ,False,False,True,True
B08KFW5F4M,False,False,True,True
B0CPQ3SBNT,False,False,True,True
B0D2KDCVZQ,False,False,True,True
B09Z1NX8XZ,False,False,True,True
B083ZVRMQ8,False,False,True,True
B095NCLTSR,False,False,True,True
B0C4BTH192,False,False,True,True
B0C7WF778V,False,False,True,True
B07CF4H2JX,False,False,True,True
B08SW9RJ75,False,False,True,True
B095SQV6D8,False,False,True,True
B07L4QGTR4,False,False,True,True
B0CPQ4FLGM,False,False,True,True
B07VD8GJVL,False,False,True,True
B08LRFCBLW,False,False,True,True
B0DFV23F52,False,False,True,True
B0CP84GDFW,False,False,True,True
B0BHZ2MC49,False,False,True,True
B0D2DHCTR8,False,False,True,True
B0C7VXMLQT,False,False,True,True
B0CJVRLFL4,False,False,True,True
B0BCGT6MR4,False,False,True,True
B07PKHC72N,False,False,True,True
B07MNRTDK5,False,False,True,True
B079MD5F7R,False,False,True,True
B0CG3MXQ7P,False,False,True,True
B0D3TQM72C,False,False,True,True
B0DHXHKVV5,True,True,True,True
B0DJ2WY7HG,False,False,True,True
B0D17Y7Y3K,False,False,True,True
B0D22BH37R,False,False,True,True
B08GJ726SM,False,False,True,True
B08DP2QRBQ,False,False,True,True
B0863BQ2TD,False,False,True,True
B0B8NXQVVP,False,False,True,True
B0CQCQ4BDH,False,False,True,True
B07FNTD24V,False,False,True,True
B0BS6Y8WC4,False,False,True,True
B0CQNX18P1,False,False,True,True
B09KLWDH54,False,False,True,True
B0C8TJC3VC,False,False,True,True
B0C7VWFGJN,False,False,True,True
B0C9HQT7TR,False,False,True,True
B09H53C1G9,False,False,True,True
B0BL14SMGP,False,False,True,True
B0CYQD6GQL,False,False,True,True
B0DFTYZ5DQ,False,False,True,True
B078Y5Q7PN,False,False,True,True
B0C6MBSP9Y,False,False,True,True
B09TKHRCQ4,False,False,True,True
B09J2BSXM7,True,True,True,True
B0D49PJCQJ,False,False,True,True
B09LMP3JVF,False,False,True,True
B0BRNP6M1D,False,False,False,True
B0BRMJMWK3,False,False,False,True
B0CQ74YF82,False,False,False,True
B08H2K47LH,False,False,True,True
B0CDRRJ2FD,False,False,True,True
B0B3RBHN46,False,False,True,True
B0CTQXCWB6,False,False,True,True
B0BJ33PHNZ,False,False,True,True
B0B8XGB11K,False,False,True,True
B0DH2MFBSG,False,False,True,True
B0BLSL71QW,False,False,True,True
B0C8TN7W1W,False,False,True,True
B0D8XQQD1P,False,False,True,True
B07MXNWTB2,False,False,True,True
B09N3K2ZCP,False,False,True,True
B0C9V6CJ9B,False,False,True,True
B09FT4PMHJ,False,False,True,True
B08GJ7B7DT,False,False,True,True
B0CQMDLLT5,False,False,True,True
B09RB5H88J,False,False,True,True
B09F6TFK9Z,False,False,True,True
B0CM9KYVY2,False,False,True,True
B09GYS8PLH,False,False,True,True
B0D83MTRFC,False,False,True,True
B0BMPPSL5P,False,False,True,True
B0DGDBZL8K,False,False,True,True
B0BSNQ2KLT,False,False,True,True
B0D33XBFTY,False,False,True,True
B0B2KB4XYN,False,False,True,True
B0D5CVZVB8,False,False,True,True
B08NVF2L93,False,False,True,True
B0B3J1MBW2,False,False,True,True
B0CP9PKB9J,False,False,True,True
B0DCSWXRNL,True,True,True,True
B0CGNNR846,True,True,True,True
B09HJTLHXF,False,False,True,True
B0DBHCX4GC,False,False,True,True
B09DCKXK3M,False,False,True,True
B07MZ3B4SS,False,False,True,True
B06XHGX8KZ,False,False,True,True
B06XHGHKQ7,False,False,True,True
B0747WD32Q,False,False,True,True
B0824PLNV5,False,False,True,True
B07SJGR95G,False,False,True,True
B07D13R14D,False,False,True,True
B08GZD2J5G,False,False,True,True
B07R183R9P,False,False,True,True
B0CG9QL5WV,False,False,True,True
B0DF7DPDDN,False,False,False,True
B09LD17LMR,False,False,True,True
B0DGD8448N,False,False,True,True
B0B3TBLC5J,False,False,True,True
B0851KFLMJ,False,False,True,True
B0BR9JG7LD,False,False,True,True
B07DJKSR76,False,False,True,True
B07KXGMRC7,False,False,True,True
B07Z9L4BTV,False,False,True,True
B09LCXPPY7,False,False,True,True
B0868XY8WD,False,False,True,True
B07M95MSS1,False,False,True,True
B07ZHD6131,False,False,True,True
B0DDC67819,False,False,True,True
B0BY2NZZZT,False,False,True,True
B07Z9KCMPW,False,False,True,True
B07C9B9QQZ,False,False,True,True
B0D4VKWGDM,True,True,True,True
B099N7RGT3,False,False,True,True
B0922PJH62,False,False,True,True
B0DGQ774N2,False,False,True,True
B0BP2JC9G1,False,False,True,True
B0BYP3S386,False,False,True,True
B0CQYW6JW9,False,False,True,True
B083TJBKCQ,False,False,True,True
B084ZPCQHS,False,False,True,True
B0C7GSDJTK,False,False,True,True
B09T3JHNT3,False,False,False,True
B0846HL2MT,False,False,False,False
B07DXWWJZB,False,False,True,True
B0CGM4QQ9S,False,False,True,True
B0CGM8DBY9,False,False,True,True
B0CGM76M9F,False,False,True,True
B0CLM3ZLDK,False,False,True,True
B098JH9LFL,False,False,True,True
B0CH6C8X5T,False,False,True,True
B0CQFZZVG6,False,False,True,True
B0DG8HSGKL,True,True,True,True
B099659S68,False,False,True,True
B09W9M6BJY,False,False,True,True
B01NCF6ZOI,False,False,True,True
B0BTHBL2JH,False,False,True,True
B0B3CQ9VM4,False,False,True,True
B0BXSDPT6M,False,False,True,True
B0BPHNXJF1,False,False,True,True
B0CM6RVG95,False,False,True,True
B0DB1Z1VVY,False,False,True,True
B0D81D6NHM,True,True,True,True
B0CH69Z1MP,False,False,True,True
B09ZGR9QY4,False,False,True,True
B0DCT48N29,False,False,True,True
B0DCPWZJ6H,False,False,True,True
B081382P38,False,False,True,True
B0CMP18QZT,False,False,True,True
B09P44WZVC,False,False,True,True
B0CM6VJW25,False,False,True,True
B0DJFRYH2K,True,True,True,True
B0C1STLPPC,False,False,True,True
B0DJFSM98P,True,True,True,True
B0D5H58J5K,False,False,True,True
B098JG9FJR,False,False,True,True
B071WQ388X,False,False,True,True
B0CM6T534H,False,False,True,True
B0CMDFZGMB,False,False,True,True
B0D7SNXJPK,False,False,True,True
B0B623Y8T8,False,False,True,True
B0CMDB127K,False,False,True,True
B09VGPFQSD,False,False,True,True
B0BN66F144,False,False,True,True
B0978SV2N9,False,False,True,True
B07216WY21,False,False,True,True
B0CH6C8LL5,False,False,True,True
B0DFQ7PG5G,True,True,True,True
B0D5BGVNJ4,False,False,True,True
B0CPM3Q8YN,False,False,True,True
B0CN1DMQWG,False,False,True,True
B0DCQ6VBPC,True,True,True,True
B09N9B6PDK,False,False,True,True
B0CSKCG7GS,False,False,True,True
B0CGQ179YR,False,False,True,True
B0CMQDZXTH,False,False,True,True
B0CNWLHSNN,False,False,True,True
B0DJ7TKRNF,False,False,True,True
B0CMDCY3ZT,False,False,True,True
B0CK6NDLH4,False,False,True,True
B08YP12H3J,False,False,True,True
B0CH6B4YW7,False,False,True,True
B0CGQ3QNVS,False,False,True,True
B0D73FH4RH,True,True,True,True
B0CLYNNFPS,False,False,True,True
B0CX1YSB5G,False,False,True,True
B0D11N3GM3,True,True,True,True
B0BTDK6Y13,False,False,True,True
B0D3QFXJ56,False,False,True,True
B07X5LD35Z,False,False,True,True
B0CLP98VZC,False,False,True,True
B0DJFTS6X3,False,False,True,True
B0C71MDMKB,False,False,True,True
B0C8YXL8MQ,False,False,True,True
B09VPKWJQB,False,False,True,True
B0DJFZH1JT,True,True,True,True
B07MZRQT7Z,False,False,True,True
B0DJFYG3HH,True,True,True,True
B0BRGGC4J5,False,False,True,True
B0CP8CMGTZ,False,False,True,True
B0DB61G6W2,True,True,True,True
B07FKTTTPG,False,False,True,True
B0DFZ79992,True,True,True,True
B072159V1R,False,False,True,True
B0CNLL84CM,False,False,True,True
B0DJ1F6WT6,False,False,True,True
B0C1SV19DS,False,False,True,True
B097LTWPR5,False,False,True,True
B0C9X8NRJG,False,False,True,True
B0C1SJ6GQX,False,False,True,True
B0CM6W3986,False,False,True,True
B0DJFR8GNV,True,True,True,True
B08Y8N3FGP,False,False,True,True
B0CNR9LDMH,True,True,True,True
B0C9V3NL83,False,False,True,True
B0CQG4XY26,False,False,True,True
B0BTCTCQBT,False,False,True,True
B0DCPZV4VX,True,True,True,True
B0DJFVTV7H,True,True,True,True
B0DJK7TJZR,True,True,True,True
B0CLTYGHZ1,True,True,True,True
B0C71NH86L,False,False,True,True
B0C27TZ53R,False,False,True,True
B0CS6FMT8J,True,True,True,True
B095YY4XGP,False,False,True,True
B0CFR6BXJT,True,True,True,True
B08XZN38MM,True,True,True,True
B0D819KT9J,True,True,True,True
B07KP6GDYN,False,False,True,True
B0DJFXRDD3,True,True,True,True
B08YNVXVWF,True,True,True,True
B0CYC8Q726,False,False,True,True
B0DCTV2PJM,True,True,True,True
B0BRFWVV7C,False,False,True,True
B0CMTBDQ9M,False,False,True,True
B0BTXG2HLJ,False,False,True,True
B0DJFS6HTT,True,True,True,True
B0CRP7LTJL,True,True,True,True
B0DHX7N6NZ,False,False,True,True
B0DG5M9HNV,True,True,True,True
B0BV8QGDVN,False,False,True,True
B0CMH49WKW,False,False,True,True
B0CF939X9S,False,False,True,True
B0DJFYDVCR,True,True,True,True
B0D9LT67DN,False,False,True,False
B0D947DTLT,False,False,True,False
B0CQYNM3ZF,False,False,False,False
B0CX5BZXLF,False,False,False,False
B0D93HRDD3,False,False,True,False
B0CQPP73S8,False,False,False,False
B0D7VKSZGW,False,False,False,False
B0CZLKKVWR,False,False,True,False
B0D78WKY12,False,False,False,False
B0CQYMMP94,False,False,False,False
B0D9455CRW,False,False,True,False
B0CZLMNMF1,False,False,True,False
B0D93GGMYT,False,False,True,False
B0CQYN9QDQ,False,False,False,False
B0DH6V9WPR,True,True,False,False
B0D7VGCPDL,False,False,False,False
B0CX59H5W7,False,False,False,False
B0CX59SD6C,False,False,False,False
B0D7VGZS69,False,False,False,False
B0D7W9R1HM,False,False,False,False
B0DCGNMXDD,False,False,True,False
B0D7VKMLGD,False,False,False,False
B0D7VJ72XK,False,False,False,False
B0CX2L28HH,False,False,False,False
B0D5YF238N,False,False,False,False
B0CX27M63L,False,False,False,False
B0DCGKFLLP,False,False,True,False
B0D9W7Y3XM,False,False,False,False
B0DJCNMC4C,True,True,False,True
B0CNK2D4TQ,True,True,False,False
B0DJCWZ5BT,True,True,False,False
B0D4DZHK2H,False,False,False,True
B0CZY25SG1,False,False,False,True
B0CY5HVDS2,False,False,False,True
B07234XXJF,False,False,False,True
B0BW45MLXC,False,False,False,False
B0D8BZDPXB,False,False,False,False
B0D37R7X6Z,False,False,False,False
B0D37H1T6H,False,False,False,True
B0CCZ1HQ39,False,False,False,False
B0CCZ26B5V,False,False,False,False
B0C4Q6DMT6,False,False,False,True
B0CFFWP1QS,False,False,True,True
B0C5RNN2HJ,False,False,False,True
B0CGHVKFTL,False,False,False,True
B0DHZHFK7L,True,True,False,False
B0CG9S88FW,False,False,False,False
B0CG9RZFLN,False,False,False,False
B0CP2637TN,False,False,False,False
B0DHZHVDS4,True,True,False,False
B0DGQKMLGF,True,True,False,False
B0CJ94X1NV,False,False,False,False
B09JGLTNCD,False,False,True,False
B0DGQJ8X7W,True,True,False,False
B0DGQKP7JK,True,True,False,False
B0CJ94J5CX,False,False,False,False
B0DGQHJB7G,True,True,False,False
B0D3J9HD7K,False,False,False,False
B0BLNMXT67,False,False,False,True
B085FY9NK8,False,False,False,True
B09B917Z8D,False,False,False,True
B09ZWXB3W1,False,False,False,True
B0C287KNNH,False,False,False,False
B0DHS7GVXR,True,True,False,False
B0DCTQMW55,True,True,False,False
B09XX9ND61,True,True,False,False
B0DFJN9626,True,True,False,False
B07M7WJ6J7,False,False,False,True
B0BD5V3G38,False,False,False,True
B0CTKNLCBB,True,True,False,False
B0DJJJT8DL,False,False,False,True
B0DF91J997,False,False,False,True
B07TYZCRNK,False,False,False,True
B0DFHCQ2WS,False,False,False,True
B0D8B436V7,False,False,False,True
B0CG7GC21R,False,False,False,True
B08SW57S5Z,False,False,True,False
B0CPPJFP87,False,False,False,True
B0DGDFMY15,True,True,False,False
B0BCZBZ1ST,False,False,False,True
B0DH272Q3W,False,False,False,True
B0DJFSHVGB,True,True,False,True
B0DCK4QTR5,False,False,True,True
B0CY5QW186,False,False,False,True
B0CWHGX9T7,False,False,False,True
B0CQ6HNDZ4,False,False,False,True
B0D2Y1X7DV,False,False,False,True
B0CK4HPV6Q,False,False,False,True
B0DFHBYB2L,False,False,False,True
B0CW1TZZ61,False,False,False,True
B0DGXPTSKL,False,False,False,True
B0C9D3X5D7,False,False,False,True
B0CGBWM1LS,True,True,False,False
B0CHLK67XJ,False,False,False,True
B0B7WPY1HC,False,False,True,True
B0DF68Y8BM,True,True,False,False
B0DF7P2N49,True,True,False,False
B01JOFKL0A,False,False,False,False
B06XHMD4Z3,False,False,False,False
B00SHFP99W,False,False,False,False
B075ZSSYB2,False,False,False,True
B0DH2Z2KH7,True,True,False,False
B086CT1BNR,False,False,True,False
B09PBV8ZHV,False,False,True,False
B07TXDMDXF,False,False,False,True
B07S851WX5,False,False,False,False
B08DG1GGMV,False,False,False,False
B0BRY97K94,False,False,True,False
B0CVQ2ZFPX,True,True,False,False
B0CV8NC2VY,True,True,False,False
B0DKCW4TMN,True,True,False,False
B0DJQWSZHR,True,True,False,False
B0D8FZ48M5,True,True,False,False
B0C8BQNTHK,False,False,True,True
B0CKVLMX27,False,False,False,False
B0DJH6B7MY,True,True,False,False
B0BNV1FHVB,False,False,False,False
B07DR5HRCW,False,False,False,False
B07DWKC8TB,False,False,False,False
B0DJH33LGM,False,False,False,False
B072J29FFC,False,False,False,False
B0BC7LL8DJ,False,False,False,False
B0BS971QW6,True,True,False,False
B0DGLSLPLF,True,True,False,False
B0DFLQPT53,True,True,False,False
B0B2LPGSZP,True,True,False,False
B0DHFCWPPT,True,True,False,False
B0CQ9JBQSB,True,True,False,False
B0DFLGS41W,True,True,False,False
B0B92W2FLM,True,True,False,False
B09WKWPH21,True,True,False,False
B0DCGHJ4G2,True,True,False,False
B09PNF1PTN,True,True,False,False
B0D2W76F1L,True,True,False,False
B0CPFRGW42,True,True,False,False
B0DF545RM7,True,True,False,False
B09XF6LVK3,True,True,False,False
B0DFQ9SJ12,True,True,False,False
B0CZJTQ8JC,True,True,False,False
B0B92TFGRX,True,True,False,True
B0C6MN861C,False,False,False,False
B09PNDWJ11,True,True,False,False
B0CQKCD64P,True,True,False,True
B0CH8Q9R4D,True,True,False,False
B0CGPYKHWC,True,True,False,False
B0CJNY2G1L,True,True,False,False
B0D122J954,True,True,False,False
B0BS16NMG7,False,False,False,False
B09RMPN812,False,False,True,False
B09NY6349Z,False,False,True,False
B0BN3N1PFL,True,True,False,False
B0BS1619WT,True,True,False,False
B0BMB7M398,True,True,False,False
B08L9L4RQ8,False,False,False,False
B0BN3XH48L,True,True,False,False
B0BS1625F9,False,False,True,False
B0CDH8GZ6Y,True,True,False,False
B0BS14GSVX,True,True,False,False
B07KCJ58K1,False,False,False,False
B0BMM16DZZ,True,True,False,False
B083MBNP44,True,True,False,False
B08Q3GKQ55,False,False,False,False
B0DGLVZTGV,True,True,False,False
B0D2NB7ZRK,True,True,False,False
B0DD7RBR6B,True,True,False,False
B01N0TFA7M,False,False,False,True
B08TC5DPPZ,False,False,False,True
B0CVL33WHR,True,True,False,False
B091Q6D4QW,False,False,False,True
B0B8RR5VQF,False,False,False,True
B0D7MW7B65,False,False,True,True
B0965KBWJC,False,False,True,True
B0753D9H35,False,False,False,True
B06XGFQSWM,False,False,False,True
B0C1Z5SJPR,False,False,True,True
B09WLMD7DJ,False,False,True,True
B0C84ZG5N8,False,False,True,True
B09NN451Z7,False,False,True,True
B0C29B6NFH,False,False,True,True
B0BJ7LX5H4,False,False,True,True
B0D7M1RD4N,False,False,True,True
B07JJ7BSQ4,False,False,True,True
B081LGL5QT,False,False,True,True
B0914M88KG,False,False,True,True
B01MTQ5M7B,False,False,True,True
B08PRSC6PL,False,False,True,True
B0DHH88P7V,False,False,True,True
B095T19ZQJ,False,False,True,True
B09SHTQKXG,False,False,True,True
B0BCQT26HF,False,False,True,True
B08K9QDH7Q,False,False,True,True
B07M8HLX18,False,False,True,True
B0CNX9F94J,False,False,True,True
B0B2JJDLLF,False,False,True,True
B09JPB3C8L,False,False,True,True
B097PDZC7N,False,False,True,True
B0CYC2L918,False,False,True,True
B08D3PQ8Z6,False,False,True,True
B0D2N6Q4KP,False,False,True,True
B08BXDQ17C,False,False,True,True
B07HL3VT14,False,False,True,True
B08FZSNWT6,False,False,True,True
B091FK82FC,False,False,True,True
B07FRTXSJF,False,False,True,True
B09VH4QFYT,False,False,True,True
B0D7CJJMGD,False,False,True,True
B09RX698F6,False,False,True,True
B0BBG61YZ7,False,False,True,True
B0CNGBV5SX,False,False,True,True
B0C8THNP69,False,False,True,True
B08VGQTVL3,False,False,True,True
B0D6VQ1N9H,False,False,True,True
B0CXXD1DTR,False,False,True,True
B0855Z39Y5,False,False,True,True
B08ZKY86VK,False,False,True,True
B0BRHB84C8,False,False,True,True
B0C5QX6HMN,False,False,True,True
B00IZ9640I,False,False,True,True
B0BVMF2ZXC,False,False,True,True
B09N6LBYZY,False,False,True,True
B0BPDDD2Y7,False,False,True,True
B0B4P1QBR7,False,False,True,True
B098B89KDD,False,False,True,True
B0CBWRV8B6,False,False,True,True
B08WJ1NZSV,False,False,True,True
B0C7KSM2SG,False,False,True,True
B0CMQML77M,False,False,True,True
B0C34RP1CL,False,False,True,True
B0C34XQ2NF,False,False,True,True
B0CMGPQ5WN,False,False,True,True
B0CMGR8T85,False,False,True,True
B0CW5YXY32,False,False,True,True
B0DHY8N9RP,False,False,True,True
B0CW64TWG6,False,False,True,True
B0DGMHJZ7C,False,False,True,True
B083J9N1KS,True,True,False,False
B0D5D1MDXB,False,False,True,True
B0CGNH3B74,False,False,False,True
B083XZ94Q2,False,False,True,True
B0768LM2TB,False,False,True,True
B0977LM4YT,False,False,True,True
B0CYTBR6R5,False,False,True,True
B0DFHGCWVK,False,False,True,True
B0CZDY1ZKX,False,False,True,True
B07MLRVWJG,False,False,True,True
B0CQ4ZQ184,False,False,True,True
B09DVKVYR8,False,False,True,True
B0D4J1B4X9,False,False,True,True
B0CXPWSGVB,False,False,True,True
B0D1CM74H6,False,False,True,True
B0D5MLKC56,False,False,True,True
B0DBDNWZ14,False,False,True,True
B0D37KCNQG,False,False,True,True
B0CG6J1Q9G,False,False,True,True
B0D9HJP7ZT,True,True,True,True
B0BNBWNDQ4,False,False,True,True
B0C2ZF9KPH,False,False,True,True
B0CPVPR8DC,False,False,True,True
B0BTP792PM,False,False,True,True
B0CY23RBVL,False,False,True,True
B0D826738X,False,False,True,True
B0CKLQDPTN,False,False,True,True
B085C6DCF2,False,False,True,True
B0CVWQSJY9,False,False,True,True
B0D6BB1NFS,False,False,True,True
B0859C2S6F,False,False,True,True
B085C5S44R,False,False,True,True
B0D83WSP8C,False,False,True,True
B0DK7QNC3Q,False,False,True,True
B08Z3LWZ8K,False,False,True,True
B0D636M7FS,False,False,True,True
B0DGD9W3NV,False,False,True,True
B08XMLX1RJ,False,False,True,True
B0CVN6TY33,False,False,True,True
B089L4WWPY,False,False,True,True
B0BYP2P1D9,False,False,True,True
B0D49V5J7B,False,False,True,True
B0D6VYHM6J,False,False,True,True
B0D3335L53,False,False,True,True
B08BTR2H99,False,False,True,True
B0CD4486H2,False,False,True,True
B0CV7V915B,False,False,True,True
B0BYSHCNLB,False,False,True,True
B0B182V6TM,False,False,True,True
B0BW5KRJGW,False,False,True,True
B0DFWS5DBJ,False,False,True,True
B0CQ516JQR,False,False,True,True
B0CMTXRS89,False,False,True,True
B0D5MNCN6S,False,False,True,True
B0CY8NNNQ9,False,False,True,True
B0C3VLCJKG,False,False,True,True
B0BZKSHHTW,False,False,True,True
B0CGPQ3TMX,False,False,True,True
B07BTWZQFT,False,False,True,True
B09HQX92S8,False,False,True,True
B0D229C7SK,False,False,True,True
B0CZDYGGBN,False,False,True,True
B07KN2JDVF,False,False,True,True
B07KMS4DP3,False,False,True,True
B07KN3M446,False,False,True,True
B0CV42PQ2M,False,False,True,True
B0BX6RS7LG,False,False,True,True
B09NDP3CPK,False,False,True,True
B0CGNHK85H,False,False,True,True
B0CJYNFJQD,False,False,True,True
B06XQ4126Q,False,False,True,True
B0CV43B6BY,False,False,True,True
B0BS9V37ZM,False,False,True,True
B07PFDGPDB,False,False,True,True
B0BWWJL2FF,False,False,True,True
B0CKBSZ9YP,False,False,True,True
B07SQD8PMX,False,False,True,True
B0CWDMHBWM,False,False,True,True
B0BK5264LD,False,False,True,True
B09ZD2KJZP,False,False,True,True
B0DD7XMYV4,False,False,True,True
B0D1MZSDNG,False,False,True,True
B07B3SVXJR,False,False,True,True
B0D3F7S1N2,False,False,True,True
B0CTJRZ2BG,False,False,True,True
B0D5HS74JH,False,False,True,True
B08LJ4K399,False,False,True,True
B0D2DL2ZL7,False,False,True,True
B09DW4J8TQ,False,False,True,True
B093Z2KV1J,False,False,True,True
B08578Q9YM,False,False,True,True
B0CYLX8F46,True,True,True,True
B07LDM8XHG,False,False,True,True
B089RBXF35,False,False,True,True
B0D3BC4PKN,False,False,True,True
B09Y4HCRRZ,False,False,True,True
B0CSP6VMB9,False,False,True,True
B079JST931,False,False,True,True
B08K8ZC7Q3,False,False,True,True
B0B75MPN3Q,False,False,True,True
B0D8TMSTL4,False,False,True,True
B08GLQD975,False,False,True,True
B0D35C4WJZ,False,False,True,True
B083KCRHNT,False,False,True,True
B0CNRNM8WF,False,False,True,True
B0D357PXY2,False,False,True,True
B0B75LW15L,False,False,True,True
B0CWD9TC4L,False,False,True,True
B07GFLKTQH,False,False,True,True
B07D4JM3ZG,False,False,True,True
B0CSPM6RL3,False,False,True,True
B07VCJ9TRT,False,False,True,True
B0090E1LQ4,False,False,True,True
B07MR5Q7JH,False,False,True,True
B09BDDPBGD,False,False,True,True
B0B6T5NM8M,False,False,True,True
B07VPCGD6R,False,False,True,True
B07931P114,False,False,True,True
B09R1FRGQK,False,False,True,True
B0CFLFG47C,False,False,True,True
B0922MPBP8,False,False,True,True
B0BY53Q21R,False,False,True,True
B0BTZ548SW,False,False,True,True
B09P561MBT,False,False,True,True
B0BX6RSYTQ,False,False,True,True
B0DBZ4BTVZ,False,False,False,False
B0CGLPKVQ1,False,False,True,True
B0CCJJYFQ2,False,False,False,False
B0CX1SZ3GC,False,False,True,True
B09PYXD84S,False,False,True,True
B0CX1TCFDD,False,False,True,True
B0BRY84H2H,False,False,False,True
B0DB1V7QRN,True,True,True,True
B0CZ71KXXS,False,False,True,True
B0992GZF38,False,False,True,True
B08THNV1S6,False,False,False,True
B076DC73XF,False,False,False,False
B0DHYHVRXC,False,False,True,True
B0B2LMFQC4,False,False,False,True
B09CM654C2,False,False,True,True
B0CKZBDFK4,False,False,False,True
B0C9ZTQ8SH,False,False,True,True
B0DF59TZ4Z,True,True,True,True
B0B51SCVYJ,False,False,True,True
B09TWBYPLF,False,False,True,True
B09SQ13Q55,False,False,True,True
B07ST28PHH,False,False,True,True
B0C411HQ2J,False,False,False,False
B0CMQPFM56,False,False,False,False
B0CBXJS1NR,False,False,False,True
B09CCZYV45,False,False,False,True
B0DCSHZBYB,True,True,False,False
B099NF2LW9,False,False,True,False
B0CRB3SQC6,True,True,False,True
B0DJS4M7GJ,True,True,False,False
B0CKRCFVXC,True,True,False,False
B0DJML69DX,True,True,False,False
B09ZL9SKCL,True,True,False,False
B0CGZYP2Q1,True,True,False,False
B08X4D4Q5J,False,False,True,False
B0CLH1PGYG,True,True,False,False
B0BTYLCDTP,True,True,False,False
B0D7S5JZXB,True,True,False,False
B0D59X6KHF,True,True,False,False
B0C9LWNVGM,True,True,False,False
B0D9HDPQK4,True,True,False,False
B0CWDYJ6BJ,True,True,True,True
B0BTYMCBGB,False,False,False,False
B0DHCW2YVP,True,True,False,False
B0C6TB8ZDY,True,True,False,False
B0CMQCZHWS,False,False,False,True
B0CTQVJ64N,False,False,False,True
B0DDX95ZML,False,False,False,False
B0DGG8FFQY,True,True,False,False
B0DCP1K23J,True,True,False,True
B07PHY73PG,False,False,False,True
B07TLVD39P,False,False,False,True
B0CP41J3RZ,False,False,False,True
B0D8TV5PPF,False,False,True,True
B0BTC9RTFG,False,False,False,True
B0CGNVH53Q,False,False,True,True
B098X3298L,False,False,False,True
B07TKRRMP4,False,False,False,True
B0BD8X5K7S,False,False,True,True
B07XRDV59N,False,False,False,False
B08NT6M2Z5,False,False,True,True
B08B1PYL37,False,False,True,True
B0BWYZR5R2,False,False,False,True
B099F7TQQB,False,False,True,True
B0D9QWFR4B,True,True,True,True
B01M7YXHCX,False,False,False,True
B0CVDT33XR,False,False,True,True
B0CST4SLHL,False,False,False,True
B0DHXZPPG4,True,True,True,True
B0B1TKSTL3,False,False,True,True
B0C58VWQP2,False,False,True,True
B0BQC6R7B7,False,False,False,True
B09G3LDHB6,False,False,False,True
B079SCLBCS,False,False,True,True
B07FWQ9HRV,False,False,False,True
B07PMSDFNQ,False,False,False,True
B09JG699QR,False,False,False,True
B07XXFB9CZ,False,False,False,True
B0B3X7V8DY,False,False,True,True
B08D7QKCX5,False,False,True,True
B079SB51NV,False,False,False,True
B0CZP82L5M,False,False,True,True
B0094VWIQA,False,False,False,False
B0CP28PF9P,False,False,True,True
B0BR5KRK8X,False,False,False,True
B0B1WJ7KBG,False,False,True,True
B00QLOY9VA,False,False,False,True
B0CFHQSR8C,False,False,True,True
B0CBLCRBKW,False,False,True,True
B0D1VFPBQT,False,False,True,True
B0BFWWWFWW,False,False,True,True
B0DJ2GDXMW,True,True,True,True
B0D83YLNHP,False,False,True,True
B07YWDTCKM,False,False,False,True
B07G8DBKHV,False,False,True,True
B07NCZGXJ7,False,False,False,True
B07NCZD81X,False,False,False,True
B0CTQ4RSMB,False,False,False,True
B09MRTF6C3,False,False,True,True
B098366HMX,False,False,False,True
B089DF1PXS,False,False,False,True
B0BSHGZX89,False,False,True,True
B07NLB6FRS,False,False,False,True
B0DDKKJ7LW,False,False,True,True
B0BX4H9K81,False,False,True,True
B09LS3DB3K,False,False,False,True
B08HWRTSKP,False,False,False,True
B0CSSZ5F91,True,True,False,False
B0BYK2RN86,False,False,False,True
B0BV8415Y2,False,False,False,True
B0CR3QBLBN,True,True,False,False
B0BLCF99G3,False,False,False,True
B0B9NRXTRY,False,False,False,True
B08Y6Z1TCH,True,True,False,False
